Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250043-València - Vivers
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
04/08/2024	23	3	2	3	6	74
05/08/2024	00	3	2	5	8	72
05/08/2024	01	3	2	5	9	70
05/08/2024	02	3	2	4	8	65
05/08/2024	03	3	2	5	8	63
05/08/2024	04	3	2	6	10	60
05/08/2024	05	3	2	13	17	48
05/08/2024	06	3	3	34	39	33
05/08/2024	07	3	9	41	55	21
05/08/2024	08	3	6	27	37	43
05/08/2024	09	3	2	12	16	71
05/08/2024	10	3	2	10	13	84
05/08/2024	11	3	2	14	18	88
05/08/2024	12	3	2	20	24	84
05/08/2024	13	3	2	20	23	89
05/08/2024	14	3	2	15	19	82
05/08/2024	15	3	2	7	11	83
05/08/2024	16	3	2	6	10	89
05/08/2024	17	3	2	4	8	88
05/08/2024	18	3	2	4	7	84
05/08/2024	19	3	2	2	6	89
05/08/2024	20	3	2	4	7	90
05/08/2024	21	3	2	5	8	84
05/08/2024	22	3	2	4	8	82
05/08/2024	23	3	2	3	7	80
06/08/2024	00	3	2	4	7	77
06/08/2024	01	3	2	7	10	70
06/08/2024	02	3	2	10	13	66
06/08/2024	03	3	2	4	8	75
06/08/2024	04	3	2	5	8	64
06/08/2024	05	3	2	14	17	51
06/08/2024	06	3	5	37	45	33
06/08/2024	07	3	9	46	60	32
06/08/2024	08	3	3	24	29	55
06/08/2024	09	3	2	7	11	83
06/08/2024	10	3	2	7	11	99
06/08/2024	11	3	2	6	10	104
06/08/2024	12	3	2	4	8	97
06/08/2024	13	3	2	4	7	100
06/08/2024	14	3	2	4	8	96
06/08/2024	15	3	2	19	23	91
06/08/2024	16	3	2	16	19	91
06/08/2024	17	3	2	4	7	99
06/08/2024	18	3	2	3	7	94
06/08/2024	19	3	2	2	6	92
06/08/2024	20	3	2	3	7	88
06/08/2024	21	3	2	4	8	88
06/08/2024	22	3	2	4	7	93
06/08/2024	23	3	2	3	7	89
07/08/2024	00	3	2	6	10	74
07/08/2024	01	3	2	10	13	62
07/08/2024	02	3	2	8	11	61
07/08/2024	03	3	2	7	11	58
07/08/2024	04	3	2	11	15	44
07/08/2024	05	3	2	24	27	27
07/08/2024	06	3	5	43	50	16
07/08/2024	07	3	13	49	68	18
07/08/2024	08	3	4	24	31	56
07/08/2024	09	3	2	9	12	78
07/08/2024	10	3	2	5	9	81
07/08/2024	11	3	2	3	7	80
07/08/2024	12	3	2	3	7	78
07/08/2024	13	3	2	3	6	79
07/08/2024	14	3	2	2	6	79
07/08/2024	15	3	2	2	6	81
07/08/2024	16	3	2	2	6	84
07/08/2024	17	3	2	2	6	77
07/08/2024	18	3	2	2	6	77
07/08/2024	19	3	2	2	6	79
07/08/2024	20	3	2	3	6	82
07/08/2024	21	3	2	3	6	80
07/08/2024	22	3	2	3	6	77
07/08/2024	23	3	2	4	8	74
08/08/2024	00	3	2	10	13	54
08/08/2024	01	3	2	14	18	42
08/08/2024	02	3	2	29	32	23
08/08/2024	03	3	2	21	25	24
08/08/2024	04	3	2	17	20	24
08/08/2024	05	3	2	23	27	22
08/08/2024	06	3	10	50	65	10
08/08/2024	07	3	17	52	77	15
08/08/2024	08	3	9	37	51	39
08/08/2024	09	3	2	15	18	75
08/08/2024	10	4	2	7	11	93
08/08/2024	12	3	2	3	7	96
08/08/2024	13	3	2	4	7	100
08/08/2024	14	3	2	3	7	90
08/08/2024	15	3	2	5	9	79
08/08/2024	16	3	2	3	6	85
08/08/2024	17	3	2	3	6	77
08/08/2024	18	3	2	3	7	87
08/08/2024	19	3	2	3	6	82
08/08/2024	20	3	2	3	6	92
08/08/2024	21	4	2	3	6	93
08/08/2024	22	4	2	3	6	87
08/08/2024	23	3	2	3	6	81
09/08/2024	00	4	2	3	7	62
09/08/2024	01	3	2	5	9	44
09/08/2024	02	3	2	10	14	43
09/08/2024	03	3	2	13	16	37
09/08/2024	04	3	2	16	19	25
09/08/2024	05	3	2	21	25	15
09/08/2024	06	4	12	37	56	8
09/08/2024	07	4	16	48	72	10
09/08/2024	08	3	12	39	57	32
09/08/2024	09	3	6	34	44	52
09/08/2024	10	3	4	25	31	69
09/08/2024	11	3	2	13	16	88
09/08/2024	12	3	2	9	12	97
09/08/2024	13	3	2	6	9	102
09/08/2024	14	3	2	4	7	98
09/08/2024	15	3	2	3	6	77
09/08/2024	16	3	2	2	6	74
09/08/2024	17	3	2	3	6	74
09/08/2024	18	3	2	3	6	81
09/08/2024	19	3	2	3	6	94
09/08/2024	20	3	2	3	6	98
09/08/2024	21	3	2	2	5	83
09/08/2024	22	3	2	2	6	79
09/08/2024	23	3	2	4	8	61
10/08/2024	00	3	2	4	7	57
10/08/2024	01	3	2	6	9	50
10/08/2024	02	3	2	7	10	40
10/08/2024	03	3	2	14	17	22
10/08/2024	04	3	2	37	41	5
10/08/2024	05	3	2	36	39	8
10/08/2024	06	3	7	32	43	9
10/08/2024	07	3	4	24	30	21
10/08/2024	08	3	2	18	21	49
10/08/2024	09	3	2	10	13	82
10/08/2024	10	3	2	11	14	89
10/08/2024	11	3	2	14	18	99
10/08/2024	12	3	3	24	28	83
10/08/2024	13	3	4	15	20	89
10/08/2024	14	3	2	5	7	102
10/08/2024	15	3	2	9	12	85
10/08/2024	16	3	2	13	16	74
10/08/2024	17	3	2	7	10	89
10/08/2024	18	3	2	4	7	98
10/08/2024	19	3	2	8	11	100
10/08/2024	20	3	2	8	11	98
10/08/2024	21	3	2	7	10	94
10/08/2024	22	3	2	7	11	93
10/08/2024	23	3	2	8	11	86
11/08/2024	00	3	2	11	14	78
11/08/2024	01	3	2	11	14	69
11/08/2024	02	3	2	11	15	60
11/08/2024	03	3	2	15	19	40
11/08/2024	04	3	2	14	17	39
11/08/2024	05	3	2	11	15	41
11/08/2024	06	3	2	15	19	36
11/08/2024	07	3	2	15	18	44
11/08/2024	08	3	2	13	17	60
11/08/2024	09	3	2	9	13	84
11/08/2024	10	3	2	9	12	96
11/08/2024	11	3	2	4	8	98
11/08/2024	12	3	2	3	7	101
11/08/2024	13	3	2	4	7	101
11/08/2024	14	3	2	3	7	101
11/08/2024	15	3	2	3	6	98
11/08/2024	16	3	2	2	6	101
11/08/2024	17	3	2	2	6	113
11/08/2024	18	3	2	2	6	103
11/08/2024	19	3	2	7	11	106
11/08/2024	20	3	2	13	16	95
11/08/2024	21	3	2	6	9	95
11/08/2024	22	3	2	5	8	85
11/08/2024	23	3	2	5	8	87
12/08/2024	00	3	2	5	8	81
12/08/2024	01	3	2	5	9	77
12/08/2024	02	3	2	7	11	65
12/08/2024	03	3	2	8	12	50
12/08/2024	04	3	2	11	15	48
12/08/2024	05	3	2	16	20	41
12/08/2024	06	3	8	40	52	38
12/08/2024	07	3	9	49	63	25
12/08/2024	08	3	5	32	39	45
12/08/2024	09	3	2	14	18	79
12/08/2024	10	3	2	18	21	82
12/08/2024	11	3	3	30	34	78
12/08/2024	12	3	3	22	27	90
12/08/2024	13	3	2	11	15	111
12/08/2024	14	3	2	6	9	100
12/08/2024	15	3	2	5	8	84
12/08/2024	16	3	2	4	7	81
12/08/2024	17	3	2	3	7	87
12/08/2024	18	3	2	4	8	83
12/08/2024	19	3	2	3	7	82
12/08/2024	20	3	2	4	7	80
12/08/2024	21	3	2	4	7	81
12/08/2024	22	3	2	3	7	83
12/08/2024	23	3	2	4	7	77
13/08/2024	00	3	2	7	11	69
13/08/2024	01	3	2	6	10	69
13/08/2024	02	3	2	7	11	66
13/08/2024	03	3	2	6	10	56
13/08/2024	04	3	2	6	10	53
13/08/2024	05	3	2	7	11	58
13/08/2024	06	3	2	16	19	48
13/08/2024	07	3	2	22	25	48
13/08/2024	08	3	2	22	25	53
13/08/2024	09	3	2	12	15	70
13/08/2024	10	3	2	7	10	79
13/08/2024	11	3	2	6	9	82
13/08/2024	12	3	2	5	9	87
13/08/2024	13	3	2	6	9	87
13/08/2024	14	3	2	5	8	85
13/08/2024	15	3	2	4	8	83
13/08/2024	16	3	2	3	7	76
13/08/2024	17	3	2	3	7	76
13/08/2024	18	3	2	4	8	82
13/08/2024	19	3	2	7	10	90
13/08/2024	20	3	2	5	9	96
13/08/2024	21	3	2	9	12	83
13/08/2024	22	3	2	14	18	74
13/08/2024	23	3	2	15	18	68
14/08/2024	00	3	2	10	14	69
14/08/2024	01	3	2	12	15	58
14/08/2024	02	3	2	13	17	56
14/08/2024	03	3	2	14	17	58
14/08/2024	04	3	2	10	13	58
14/08/2024	05	3	2	15	19	51
14/08/2024	06	3	9	34	49	31
14/08/2024	07	3	3	38	43	37
14/08/2024	08	3	2	21	25	51
14/08/2024	09	3	2	24	28	49
14/08/2024	10	3	3	16	20	66
14/08/2024	11	3	2	11	14	81
14/08/2024	12	3	2	5	9	95
14/08/2024	13	3	2	5	9	104
14/08/2024	14	3	2	9	13	100
14/08/2024	15	3	2	15	19	96
14/08/2024	16	3	2	23	27	83
14/08/2024	17	3	2	21	25	79
14/08/2024	18	3	2	24	27	75
14/08/2024	19	3	2	23	26	78
14/08/2024	20	3	2	32	35	65
14/08/2024	21	3	2	30	34	65
14/08/2024	22	3	2	25	29	62
14/08/2024	23	3	2	22	26	59
15/08/2024	00	3	2	21	25	45
15/08/2024	01	3	2	23	27	34
15/08/2024	02	3	2	14	18	39
15/08/2024	03	3	2	10	13	36
15/08/2024	04	3	2	16	20	27
15/08/2024	05	3	2	13	16	37
15/08/2024	06	3	2	12	16	38
15/08/2024	07	3	2	13	16	42
15/08/2024	08	4	2	7	10	55
15/08/2024	09	4	2	4	8	65
15/08/2024	10	4	2	3	7	69
15/08/2024	11	3	2	4	7	73
15/08/2024	12	3	2	3	7	77
15/08/2024	13	3	2	3	7	79
15/08/2024	14	3	2	3	6	82
15/08/2024	15	3	2	3	7	81
15/08/2024	16	3	2	3	6	83
15/08/2024	17	3	2	3	6	83
15/08/2024	18	3	2	3	6	84
15/08/2024	19	3	2	4	7	85
15/08/2024	20	3	2	4	8	88
15/08/2024	21	3	2	4	7	86
15/08/2024	22	3	2	5	9	83
15/08/2024	23	3	2	12	16	71
16/08/2024	00	3	2	20	24	58
16/08/2024	01	3	2	30	34	46
16/08/2024	02	3	2	17	21	48
16/08/2024	03	3	2	16	19	39
16/08/2024	04	3	7	17	28	40
16/08/2024	05	3	2	18	21	40
16/08/2024	06	3	7	35	45	31
16/08/2024	07	3	4	27	33	34
16/08/2024	08	3	3	19	23	48
16/08/2024	09	3	2	11	15	63
16/08/2024	10	3	2	10	14	75
16/08/2024	11	3	2	8	12	82
16/08/2024	12	3	2	16	19	77
16/08/2024	13	3	2	11	15	86
16/08/2024	14	3	2	6	10	93
16/08/2024	15	3	2	7	10	92
16/08/2024	16	3	2	7	10	92
16/08/2024	17	3	2	11	14	91
16/08/2024	18	3	2	23	27	84
16/08/2024	19	3	2	31	35	79
16/08/2024	20	3	2	26	29	85
16/08/2024	21	3	2	31	35	75
16/08/2024	22	3	2	9	13	92
16/08/2024	23	3	2	12	16	81
17/08/2024	00	3	2	18	22	62
17/08/2024	01	3	2	18	21	52
17/08/2024	02	3	2	18	21	45
17/08/2024	03	3	2	14	18	48
17/08/2024	04	3	2	12	15	53
17/08/2024	05	3	2	10	14	55
17/08/2024	06	3	2	26	29	37
17/08/2024	07	3	2	31	35	38
17/08/2024	08	3	3	26	31	52
17/08/2024	09	3	2	17	20	79
17/08/2024	10	3	2	11	14	91
17/08/2024	11	3	2	8	11	100
17/08/2024	12	3	2	11	14	97
17/08/2024	13	3	2	14	17	100
17/08/2024	14	3	2	10	14	96
17/08/2024	15	3	2	9	13	98
17/08/2024	16	3	2	13	17	92
17/08/2024	17	3	2	21	25	86
17/08/2024	18	3	2	21	24	90
17/08/2024	19	3	2	22	26	92
17/08/2024	20	3	2	9	13	98
17/08/2024	21	3	2	8	12	91
17/08/2024	22	3	2	10	14	81
17/08/2024	23	3	2	36	40	46
18/08/2024	00	3	2	39	42	44
18/08/2024	01	3	2	25	28	56
18/08/2024	02	3	2	16	19	61
18/08/2024	03	3	2	14	17	65
18/08/2024	04	3	2	13	16	56
18/08/2024	05	3	2	22	26	36
18/08/2024	06	3	2	22	25	39
18/08/2024	07	3	2	18	21	47
18/08/2024	08	3	2	16	19	61
18/08/2024	09	3	2	7	11	75
18/08/2024	10	4	2	4	7	69
18/08/2024	11	3	2	3	6	69
18/08/2024	12	3	2	3	6	73
18/08/2024	13	3	2	3	6	71
18/08/2024	14	3	2	3	6	75
18/08/2024	15	3	2	3	6	75
18/08/2024	16	3	2	4	8	80
18/08/2024	17	3	2	9	13	82
18/08/2024	18	3	2	20	24	74
18/08/2024	19	3	2	21	25	73
18/08/2024	20	3	2	20	23	78
18/08/2024	21	3	2	8	12	90
18/08/2024	22	3	2	7	11	77
18/08/2024	23	4	2	9	13	62
19/08/2024	00	3	2	11	15	51
19/08/2024	01	3	2	10	13	42
19/08/2024	02	3	2	14	18	35
19/08/2024	03	3	2	13	17	34
19/08/2024	04	3	2	16	20	30
19/08/2024	05	3	2	36	40	15
19/08/2024	06	3	2	39	43	18
19/08/2024	07	3	2	22	25	50
19/08/2024	08	3	2	15	19	61
19/08/2024	09	3	2	11	15	73
19/08/2024	10	3	2	12	16	72
19/08/2024	11	3	2	11	14	74
19/08/2024	12	3	2	16	20	71
19/08/2024	13	3	2	11	15	77
19/08/2024	14	3	2	11	15	77
19/08/2024	15	3	2	7	11	85
19/08/2024	16	3	2	4	7	83
19/08/2024	17	3	2	4	8	85
19/08/2024	18	3	2	4	8	88
19/08/2024	19	3	2	4	7	92
19/08/2024	20	3	2	4	7	88
19/08/2024	21	3	2	4	8	82
19/08/2024	22	3	2	6	10	77
19/08/2024	23	3	2	8	11	78
20/08/2024	00	3	2	16	19	65
20/08/2024	01	3	2	18	21	58
20/08/2024	02	3	2	17	20	57
20/08/2024	03	3	2	11	14	56
20/08/2024	04	3	2	11	15	47
20/08/2024	05	3	2	12	16	42
20/08/2024	06	3	2	19	23	35
20/08/2024	07	3	2	32	36	29
20/08/2024	08	3	5	30	38	36
20/08/2024	09	3	3	17	22	62
20/08/2024	10	3	2	10	13	79
20/08/2024	11	3	2	7	11	87
20/08/2024	12	3	2	5	8	84
20/08/2024	13	3	2	4	8	87
20/08/2024	14	3	2	4	8	87
20/08/2024	15	3	2	5	9	90
20/08/2024	16	3	2	5	9	79
20/08/2024	17	3	2	9	12	77
20/08/2024	18	3	2	17	21	69
20/08/2024	19	3	2	10	14	79
20/08/2024	20	3	2	11	14	75
20/08/2024	21	3	2	4	8	81
20/08/2024	22	3	2	3	6	82
20/08/2024	23	3	2	2	6	83
21/08/2024	00	3	2	3	7	74
21/08/2024	01	3	2	4	8	69
21/08/2024	02	3	2	7	11	60
21/08/2024	03	3	2	6	9	57
21/08/2024	04	3	2	7	11	50
21/08/2024	05	3	2	9	13	46
21/08/2024	08	3	3	26	30	33
21/08/2024	09	3	2	12	15	56
21/08/2024	10	3	2	5	8	70
21/08/2024	11	3	2	5	9	82
21/08/2024	12	3	2	6	9	84
21/08/2024	13	3	2	4	8	83
21/08/2024	14	3	2	4	8	89
21/08/2024	15	3	2	13	16	83
21/08/2024	16	3	2	12	15	88
21/08/2024	17	3	2	10	14	88
21/08/2024	18	3	2	14	18	81
21/08/2024	19	3	2	16	19	83
21/08/2024	20	3	2	12	15	86
21/08/2024	21	3	2	10	13	89
21/08/2024	22	3	2	7	10	87
21/08/2024	23	3	2	9	13	82
22/08/2024	00	3	2	10	14	68
22/08/2024	01	3	2	10	14	70
22/08/2024	02	3	2	9	12	63
22/08/2024	03	3	2	8	11	65
22/08/2024	04	3	2	8	12	58
22/08/2024	05	3	2	17	20	48
22/08/2024	06	3	2	36	40	29
22/08/2024	07	3	2	37	41	35
22/08/2024	08	3	7	41	51	45
22/08/2024	09	3	2	17	21	71
22/08/2024	10	3	2	11	15	80
22/08/2024	11	3	2	11	15	88
22/08/2024	12	3	2	21	25	85
22/08/2024	13	3	2	14	18	92
22/08/2024	14	3	2	19	23	83
22/08/2024	15	3	2	5	9	94
22/08/2024	16	3	2	3	7	95
22/08/2024	17	3	2	3	7	95
22/08/2024	18	3	2	4	7	95
22/08/2024	19	3	2	8	11	94
22/08/2024	20	3	2	11	15	96
22/08/2024	21	3	2	9	13	92
22/08/2024	22	3	2	5	8	86
22/08/2024	23	3	2	4	7	87
23/08/2024	00	3	2	3	6	87
23/08/2024	01	3	2	6	9	76
23/08/2024	02	3	2	7	11	68
23/08/2024	03	3	2	10	13	48
23/08/2024	04	3	2	12	16	44
23/08/2024	05	3	2	16	20	43
23/08/2024	06	3	2	26	30	42
23/08/2024	07	3	2	18	21	54
23/08/2024	08	3	2	15	19	71
23/08/2024	09	3	2	12	15	95
23/08/2024	10	3	2	5	8	104
23/08/2024	11	3	2	4	7	101
23/08/2024	12	3	2	4	7	101
23/08/2024	13	3	2	4	7	105
23/08/2024	14	3	2	7	10	100
23/08/2024	15	3	2	3	7	111
23/08/2024	16	3	2	4	8	108
23/08/2024	17	3	2	3	7	108
23/08/2024	18	3	2	5	9	107
23/08/2024	19	3	2	7	10	107
23/08/2024	20	3	2	16	19	90
23/08/2024	21	3	2	39	43	63
23/08/2024	22	3	2	17	20	74
23/08/2024	23	3	2	16	20	65
24/08/2024	00	3	2	10	14	75
24/08/2024	01	3	2	9	13	64
24/08/2024	02	3	2	9	13	62
24/08/2024	03	3	2	9	13	54
24/08/2024	04	3	2	10	13	57
24/08/2024	05	3	2	11	15	54
24/08/2024	06	3	2	14	18	41
24/08/2024	07	3	2	21	25	39
24/08/2024	08	3	2	16	20	61
24/08/2024	09	3	2	8	12	87
24/08/2024	10	3	2	7	10	91
24/08/2024	11	3	2	10	14	96
24/08/2024	12	3	2	5	9	103
24/08/2024	13	3	2	6	10	101
24/08/2024	14	3	2	5	8	98
24/08/2024	15	3	2	3	7	97
24/08/2024	16	3	2	3	6	96
24/08/2024	17	3	2	2	6	95
24/08/2024	18	3	2	5	8	102
24/08/2024	19	3	2	8	12	90
24/08/2024	20	3	2	7	11	90
24/08/2024	21	3	2	5	9	95
24/08/2024	22	3	2	5	9	97
24/08/2024	23	3	2	6	9	85
25/08/2024	00	3	2	7	11	79
25/08/2024	01	3	2	7	11	70
25/08/2024	02	3	2	9	12	60
25/08/2024	03	3	2	11	14	55
25/08/2024	04	3	2	10	13	58
25/08/2024	05	3	2	8	11	63
25/08/2024	06	3	2	7	10	63
25/08/2024	07	3	2	8	12	57
25/08/2024	08	3	2	14	17	55
25/08/2024	09	3	2	7	10	70
25/08/2024	10	3	2	3	7	77
25/08/2024	11	3	2	2	6	80
25/08/2024	12	3	2	2	6	80
25/08/2024	13	3	2	3	6	76
25/08/2024	14	3	2	2	6	77
25/08/2024	15	3	2	3	6	78
25/08/2024	16	3	2	2	6	77
25/08/2024	17	3	2	2	6	77
25/08/2024	18	3	2	2	6	81
25/08/2024	19	3	2	2	6	81
25/08/2024	20	3	2	3	6	82
25/08/2024	21	3	2	5	9	77
25/08/2024	22	3	2	12	16	64
25/08/2024	23	3	2	7	11	66
26/08/2024	00	3	2	8	12	63
26/08/2024	01	3	2	10	13	61
26/08/2024	02	3	2	8	12	58
26/08/2024	03	3	2	7	11	53
26/08/2024	04	3	2	6	10	52
26/08/2024	05	3	2	7	11	54
26/08/2024	06	3	2	12	16	52
26/08/2024	07	3	2	15	19	55
26/08/2024	08	3	2	13	17	66
26/08/2024	09	3	2	7	11	77
26/08/2024	10	3	2	4	8	84
26/08/2024	11	3	2	3	7	87
26/08/2024	12	3	2	3	7	87
26/08/2024	13	3	2	3	7	80
26/08/2024	14	3	2	3	6	80
26/08/2024	15	3	2	3	6	87
26/08/2024	16	3	2	4	8	85
26/08/2024	17	3	2	10	14	82
26/08/2024	18	3	2	9	12	82
26/08/2024	19	3	2	13	17	74
26/08/2024	20	4	2	24	28	65
26/08/2024	21	4	2	20	23	65
26/08/2024	22	3	2	23	27	59
26/08/2024	23	3	2	24	27	59
27/08/2024	00	3	2	14	17	57
27/08/2024	01	3	2	9	12	60
27/08/2024	02	3	2	6	10	60
27/08/2024	03	3	2	4	8	63
27/08/2024	04	3	2	10	14	47
27/08/2024	05	3	2	19	23	31
27/08/2024	06	3	3	37	42	15
27/08/2024	07	3	14	46	68	15
27/08/2024	08	3	9	37	50	34
27/08/2024	09	3	3	18	23	68
27/08/2024	10	3	2	14	17	79
27/08/2024	11	3	4	34	39	68
27/08/2024	12	3	3	24	30	86
27/08/2024	13	3	2	14	18	93
27/08/2024	14	3	2	8	12	85
27/08/2024	15	3	2	5	9	84
27/08/2024	16	3	2	5	9	80
27/08/2024	17	3	2	10	13	73
27/08/2024	18	3	2	12	16	74
27/08/2024	19	3	2	13	17	74
27/08/2024	20	3	2	6	9	77
27/08/2024	21	3	2	6	9	72
27/08/2024	22	3	2	4	7	74
27/08/2024	23	3	2	4	7	72
28/08/2024	00	3	2	4	7	72
28/08/2024	01	3	2	3	6	75
28/08/2024	02	3	2	2	6	77
28/08/2024	03	3	2	2	6	73
28/08/2024	04	3	2	4	8	68
28/08/2024	05	3	2	7	11	62
28/08/2024	06	3	2	10	14	60
28/08/2024	07	3	2	16	20	60
28/08/2024	08	3	2	16	20	59
28/08/2024	09	3	2	17	20	62
28/08/2024	10	3	2	13	17	68
28/08/2024	11	3	2	8	12	81
28/08/2024	12	3	2	9	12	85
28/08/2024	13	3	2	8	11	87
28/08/2024	14	3	2	6	9	83
28/08/2024	15	3	2	4	7	84
28/08/2024	16	3	2	5	8	86
28/08/2024	17	3	2	6	10	83
28/08/2024	18	3	2	5	9	88
28/08/2024	19	3	2	5	9	87
28/08/2024	20	3	2	4	8	84
28/08/2024	21	3	2	4	8	80
28/08/2024	22	3	2	4	7	82
28/08/2024	23	3	2	6	10	72
29/08/2024	00	3	2	15	19	60
29/08/2024	01	3	2	9	13	70
29/08/2024	02	3	2	7	11	70
29/08/2024	03	3	2	11	14	62
29/08/2024	04	3	2	11	14	60
29/08/2024	05	3	2	17	20	51
29/08/2024	06	3	2	27	31	41
29/08/2024	07	3	2	23	26	47
29/08/2024	08	3	2	18	22	58
29/08/2024	09	3	2	10	14	82
29/08/2024	10	3	2	9	12	84
29/08/2024	11	3	2	5	8	88
29/08/2024	12	3	2	3	6	92
29/08/2024	13	3	2	3	6	92
29/08/2024	14	3	2	3	6	89
29/08/2024	15	3	2	4	8	83
29/08/2024	16	3	2	4	8	81
29/08/2024	17	3	2	5	9	85
29/08/2024	18	3	2	4	8	85
29/08/2024	19	3	2	7	10	81
29/08/2024	20	3	2	7	11	87
29/08/2024	21	3	2	4	8	86
29/08/2024	22	3	2	4	8	87
29/08/2024	23	3	2	5	8	81
30/08/2024	00	3	2	7	10	73
30/08/2024	01	3	2	8	11	69
30/08/2024	02	3	2	8	12	66
30/08/2024	03	3	2	4	7	82
30/08/2024	04	3	2	2	6	81
30/08/2024	05	3	2	3	6	79
30/08/2024	06	3	2	15	18	58
30/08/2024	07	3	2	24	28	53
30/08/2024	08	3	2	17	21	63
30/08/2024	09	3	2	12	15	72
30/08/2024	10	3	2	3	7	84
30/08/2024	11	3	2	3	6	85
30/08/2024	12	3	2	3	6	86
30/08/2024	13	3	2	5	9	82
30/08/2024	14	3	2	3	6	82
30/08/2024	15	3	2	2	6	83
30/08/2024	16	3	2	2	6	86
30/08/2024	17	3	2	9	13	76
30/08/2024	18	3	2	11	15	78
30/08/2024	19	3	2	7	11	82
30/08/2024	20	3	2	9	12	78
30/08/2024	21	3	2	7	11	78
30/08/2024	22	3	2	5	9	77
30/08/2024	23	3	2	12	15	66
31/08/2024	00	3	2	15	19	59
31/08/2024	01	3	2	12	16	59
31/08/2024	02	3	2	8	11	51
31/08/2024	03	3	2	10	13	46
31/08/2024	04	3	2	12	16	44
31/08/2024	05	3	2	9	12	49
31/08/2024	06	3	2	8	11	50
31/08/2024	07	3	2	17	20	41
31/08/2024	08	3	2	15	18	53
31/08/2024	09	3	2	6	9	74
31/08/2024	10	3	2	5	8	82
31/08/2024	11	3	2	2	6	87
31/08/2024	12	3	2	2	6	86
31/08/2024	13	3	2	2	6	92
31/08/2024	14	3	2	2	6	92
31/08/2024	15	3	2	2	6	91
31/08/2024	16	3	2	2	6	91
31/08/2024	17	3	2	2	6	88
31/08/2024	18	3	2	3	6	89
31/08/2024	19	3	2	6	10	85
31/08/2024	20	3	2	8	12	89
31/08/2024	21	3	2	5	8	93
31/08/2024	22	3	2	4	7	95
31/08/2024	23	3	2	5	8	93
